,id,usr_id,cntr_id,bkng_id,oppnt_id,match_id,centre_user_verified,centre_verified,created,date_time,match_type,result,score,sets_won,sport,status,team,user_opponent_verified,user_verified,verified,user_id,centre_id,booking_id,opponent
5585,33300,40086,3,130207,40163,720a7158-5e5c-424c-936f-bdab80be1882,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_1ed1017d-79a8-488a-b058-f21cb1f07201_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-19T14:33:31,2024-01-19_19:00,singles,W,"[[11, 3], [11, 2], [9, 11], [11, 4], [7, 11], [11, 2], [11, 5]]",5,squash,CONFIRMED,player1,1ed1017d-79a8-488a-b058-f21cb1f07201_31b24329-bf16-469c-8d4b-53189a442e7c_True,1ed1017d-79a8-488a-b058-f21cb1f07201_True,True,1ed1017d-79a8-488a-b058-f21cb1f07201,a27ac136-1bdf-11e9-a311-4a63b083e8d2,3a7dcd76-aa05-4df2-8bd7-2ef5eb6f0d40,31b24329-bf16-469c-8d4b-53189a442e7c
5586,33302,38579,3,130303,38630,1609d7e4-0905-429e-a8b7-35c82d2984af,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_f62d5325-87b3-4f2d-9015-ecbf388ad6a2_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-19T16:26:49,2024-01-19_21:00,singles,L,"[[7, 11], [4, 11], [6, 11], [10, 12], [11, 6], [7, 11], [9, 11], [11, 7]]",2,squash,CONFIRMED,player1,f62d5325-87b3-4f2d-9015-ecbf388ad6a2_c7329a31-859f-45d6-a6ac-f3b2559fad23_True,f62d5325-87b3-4f2d-9015-ecbf388ad6a2_True,True,f62d5325-87b3-4f2d-9015-ecbf388ad6a2,a27ac136-1bdf-11e9-a311-4a63b083e8d2,6e273ca0-da20-4855-aac7-b1616e366fe6,c7329a31-859f-45d6-a6ac-f3b2559fad23
5587,33304,6614,3,130339,40175,a35b6731-7ea2-434e-a206-f6a36d52e79d,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_40e420d6-508d-496b-87ed-032979e980ab_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-19T16:33:27,2024-01-19_21:00,singles,W,"[[11, 9], [12, 10], [3, 11], [17, 15], [12, 10]]",4,squash,CONFIRMED,player1,40e420d6-508d-496b-87ed-032979e980ab_31e9fbdb-b7ed-44d4-9a1b-8921da99e2d5_True,40e420d6-508d-496b-87ed-032979e980ab_True,True,40e420d6-508d-496b-87ed-032979e980ab,a27ac136-1bdf-11e9-a311-4a63b083e8d2,394a120d-f733-46dc-8083-4ba976d7ea14,31e9fbdb-b7ed-44d4-9a1b-8921da99e2d5
5588,33308,11884,3,130371,40165,67ae4069-e1ae-4f74-8e20-cec67439fe87,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_3e07e993-b9fd-4e59-82dc-14c80e3fc802_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T03:26:56,2024-01-20_08:00,singles,W,"[[11, 7], [11, 1], [11, 1], [11, 0], [11, 1], [11, 5], [11, 1]]",7,squash,CONFIRMED,player1,3e07e993-b9fd-4e59-82dc-14c80e3fc802_17fd0f16-4ebf-4c25-82d0-110750897444_True,3e07e993-b9fd-4e59-82dc-14c80e3fc802_True,True,3e07e993-b9fd-4e59-82dc-14c80e3fc802,a27ac136-1bdf-11e9-a311-4a63b083e8d2,98396eb3-62e4-4172-8581-fad8c8efcbf0,17fd0f16-4ebf-4c25-82d0-110750897444
5589,33310,13586,3,129930,32547,c9028894-2259-491b-a392-8c7cfae7053b,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_ae901263-b93f-469f-acb2-c7fdf2abf9dd_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T03:29:17,2024-01-20_08:00,singles,W,"[[11, 7], [13, 11], [11, 9]]",3,squash,CONFIRMED,player1,ae901263-b93f-469f-acb2-c7fdf2abf9dd_63a58679-25c7-4164-8626-9b3f2c8e47c9_True,ae901263-b93f-469f-acb2-c7fdf2abf9dd_True,True,ae901263-b93f-469f-acb2-c7fdf2abf9dd,a27ac136-1bdf-11e9-a311-4a63b083e8d2,7233f548-4003-4518-b927-f20e577c208e,63a58679-25c7-4164-8626-9b3f2c8e47c9
5590,33312,29206,3,126088,13453,8698b8e8-a15d-484a-8767-bb0d86005db1,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_4f814b40-e42e-4815-ba58-f6281a98ddbb_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T04:33:16,2024-01-20_09:00,singles,W,"[[2, 11], [11, 9], [8, 11], [13, 11], [11, 9], [9, 11], [11, 9], [8, 11], [15, 13], [11, 9]]",6,squash,CONFIRMED,player1,4f814b40-e42e-4815-ba58-f6281a98ddbb_517201c8-f509-4b16-a7cb-bcc4d7646b64_True,4f814b40-e42e-4815-ba58-f6281a98ddbb_True,True,4f814b40-e42e-4815-ba58-f6281a98ddbb,a27ac136-1bdf-11e9-a311-4a63b083e8d2,05c109ab-6357-4a94-a83a-7bac44f6b977,517201c8-f509-4b16-a7cb-bcc4d7646b64
5591,33314,2955,3,129492,29206,75fc8c6d-0735-4063-bda3-de986680b51a,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_63242899-0552-44b3-9328-ddacdf69a135_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T05:30:40,2024-01-20_10:00,singles,W,"[[11, 6], [11, 6], [11, 7], [11, 2], [11, 9], [11, 3], [11, 5], [11, 9], [11, 7]]",9,squash,CONFIRMED,player1,63242899-0552-44b3-9328-ddacdf69a135_4f814b40-e42e-4815-ba58-f6281a98ddbb_True,63242899-0552-44b3-9328-ddacdf69a135_True,True,63242899-0552-44b3-9328-ddacdf69a135,a27ac136-1bdf-11e9-a311-4a63b083e8d2,adcda057-4b2b-4da7-972b-484a9a350390,4f814b40-e42e-4815-ba58-f6281a98ddbb
5592,33318,16299,3,130438,40198,bf050226-8766-46bb-9a6f-86eabc79fe9b,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_909fda40-3584-453d-b48c-3bfa5614de2a_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T07:13:30,2024-01-20_12:00,singles,W,"[[11, 6], [11, 9], [11, 7], [11, 9], [11, 3]]",5,squash,CONFIRMED,player1,909fda40-3584-453d-b48c-3bfa5614de2a_be1468e1-c3b8-4a98-b471-c3a50c0a02f1_True,909fda40-3584-453d-b48c-3bfa5614de2a_True,True,909fda40-3584-453d-b48c-3bfa5614de2a,a27ac136-1bdf-11e9-a311-4a63b083e8d2,b584b8fd-e228-487d-909d-218390582c62,be1468e1-c3b8-4a98-b471-c3a50c0a02f1
5593,33324,28874,3,130279,35366,232eaf7e-321f-4218-8d26-5f5220ff9518,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_e2f221e4-b713-4be9-b287-ada2874f4dc2_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T08:33:16,2024-01-20_13:00,singles,L,"[[7, 11], [14, 12], [5, 11]]",1,squash,CONFIRMED,player1,e2f221e4-b713-4be9-b287-ada2874f4dc2_50a4a06c-a3f1-4db8-ae00-3655ca215932_True,e2f221e4-b713-4be9-b287-ada2874f4dc2_True,True,e2f221e4-b713-4be9-b287-ada2874f4dc2,a27ac136-1bdf-11e9-a311-4a63b083e8d2,0994b361-05a2-4e7d-bb22-7759ab51fc39,50a4a06c-a3f1-4db8-ae00-3655ca215932
5594,33326,35366,3,130279,16969,bfa5c4a1-8ef0-4ea4-a9be-02aac3d0c088,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_50a4a06c-a3f1-4db8-ae00-3655ca215932_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T08:33:17,2024-01-20_13:00,singles,W,"[[11, 9], [8, 11], [11, 5]]",2,squash,CONFIRMED,player1,50a4a06c-a3f1-4db8-ae00-3655ca215932_7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_True,50a4a06c-a3f1-4db8-ae00-3655ca215932_True,True,50a4a06c-a3f1-4db8-ae00-3655ca215932,a27ac136-1bdf-11e9-a311-4a63b083e8d2,0994b361-05a2-4e7d-bb22-7759ab51fc39,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d
5595,33322,16969,3,130279,28874,103ce15f-0f67-4889-9e91-e0dbec5a53da,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T08:33:16,2024-01-20_13:00,singles,W,"[[10, 12], [2, 11], [11, 6], [11, 6], [11, 6]]",3,squash,CONFIRMED,player1,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_e2f221e4-b713-4be9-b287-ada2874f4dc2_True,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_True,True,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d,a27ac136-1bdf-11e9-a311-4a63b083e8d2,0994b361-05a2-4e7d-bb22-7759ab51fc39,e2f221e4-b713-4be9-b287-ada2874f4dc2
5596,33330,25048,3,130387,25099,dd85ed98-215f-4d2c-a297-30e88254e32d,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_98db27fc-cb41-4dc4-8dd0-d8b5e474df12_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T09:30:27,2024-01-20_14:00,singles,W,"[[13, 11], [9, 11], [12, 10]]",2,squash,CONFIRMED,player1,98db27fc-cb41-4dc4-8dd0-d8b5e474df12_1b6e5a6b-9863-499e-a0f1-9f9312908654_True,98db27fc-cb41-4dc4-8dd0-d8b5e474df12_True,True,98db27fc-cb41-4dc4-8dd0-d8b5e474df12,a27ac136-1bdf-11e9-a311-4a63b083e8d2,eb0526e6-ab14-47dc-9ffa-2ce866cef869,1b6e5a6b-9863-499e-a0f1-9f9312908654
5597,33328,25048,3,130387,25100,16c50c6d-b894-410f-adc4-caac6efc071b,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_98db27fc-cb41-4dc4-8dd0-d8b5e474df12_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T09:30:26,2024-01-20_14:00,singles,W,"[[11, 6], [11, 4], [3, 11]]",2,squash,CONFIRMED,player1,98db27fc-cb41-4dc4-8dd0-d8b5e474df12_65b51be1-b887-4265-a170-60c03bced699_True,98db27fc-cb41-4dc4-8dd0-d8b5e474df12_True,True,98db27fc-cb41-4dc4-8dd0-d8b5e474df12,a27ac136-1bdf-11e9-a311-4a63b083e8d2,eb0526e6-ab14-47dc-9ffa-2ce866cef869,65b51be1-b887-4265-a170-60c03bced699
5598,33334,25099,3,130387,25100,b1c710c0-272f-4a7f-a1ca-d3a8e7d85d88,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_1b6e5a6b-9863-499e-a0f1-9f9312908654_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T09:30:27,2024-01-20_14:00,singles,L,"[[6, 11], [5, 11], [2, 11], [2, 11]]",0,squash,CONFIRMED,player1,1b6e5a6b-9863-499e-a0f1-9f9312908654_65b51be1-b887-4265-a170-60c03bced699_True,1b6e5a6b-9863-499e-a0f1-9f9312908654_True,True,1b6e5a6b-9863-499e-a0f1-9f9312908654,a27ac136-1bdf-11e9-a311-4a63b083e8d2,eb0526e6-ab14-47dc-9ffa-2ce866cef869,65b51be1-b887-4265-a170-60c03bced699
5599,33332,37729,3,130400,14826,b80090b9-5d8e-4c98-8bed-d5150c48d921,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_0425dcfa-5fa4-4b1c-bb1b-2dc90186982a_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T09:31:33,2024-01-20_14:00,singles,W,"[[11, 7], [5, 11], [11, 6], [11, 6], [7, 11]]",3,squash,CONFIRMED,player1,0425dcfa-5fa4-4b1c-bb1b-2dc90186982a_26c5dae1-b2db-4b56-adf0-176ad782e7eb_True,0425dcfa-5fa4-4b1c-bb1b-2dc90186982a_True,True,0425dcfa-5fa4-4b1c-bb1b-2dc90186982a,a27ac136-1bdf-11e9-a311-4a63b083e8d2,d2488b45-eba2-4958-b60b-259737f5896b,26c5dae1-b2db-4b56-adf0-176ad782e7eb
5601,33340,10471,3,130470,13151,e11c4e7f-f741-467d-abb0-f17101aca983,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_f85801f4-eeaa-4141-b6da-275b3ddf9dab_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T14:34:27,2024-01-20_19:00,singles,W,"[[11, 2], [11, 7], [12, 10]]",3,squash,CONFIRMED,player1,f85801f4-eeaa-4141-b6da-275b3ddf9dab_be4abcb1-53ac-4fc2-a574-0c1ed2f7751f_True,f85801f4-eeaa-4141-b6da-275b3ddf9dab_True,True,f85801f4-eeaa-4141-b6da-275b3ddf9dab,a27ac136-1bdf-11e9-a311-4a63b083e8d2,59f5d5f1-9267-4e82-8535-0e1456d05692,be4abcb1-53ac-4fc2-a574-0c1ed2f7751f
5602,33338,13921,3,130470,10471,ffdfd738-fa6c-465c-98bc-f24e38b8a783,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_9ae58858-cdec-497f-ad50-8f0e06a158c3_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T14:34:28,2024-01-20_19:00,singles,L,"[[4, 11], [7, 11], [8, 11], [1, 11]]",0,squash,CONFIRMED,player1,9ae58858-cdec-497f-ad50-8f0e06a158c3_f85801f4-eeaa-4141-b6da-275b3ddf9dab_True,9ae58858-cdec-497f-ad50-8f0e06a158c3_True,True,9ae58858-cdec-497f-ad50-8f0e06a158c3,a27ac136-1bdf-11e9-a311-4a63b083e8d2,59f5d5f1-9267-4e82-8535-0e1456d05692,f85801f4-eeaa-4141-b6da-275b3ddf9dab
5603,33343,13151,3,130470,13921,ceec3870-b0a3-43e7-89cd-dcede5f23dd0,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_be4abcb1-53ac-4fc2-a574-0c1ed2f7751f_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-20T14:34:27,2024-01-20_19:00,singles,L,"[[5, 11], [11, 8], [11, 7], [11, 8]]",1,squash,CONFIRMED,player2,be4abcb1-53ac-4fc2-a574-0c1ed2f7751f_9ae58858-cdec-497f-ad50-8f0e06a158c3_True,be4abcb1-53ac-4fc2-a574-0c1ed2f7751f_True,True,be4abcb1-53ac-4fc2-a574-0c1ed2f7751f,a27ac136-1bdf-11e9-a311-4a63b083e8d2,59f5d5f1-9267-4e82-8535-0e1456d05692,9ae58858-cdec-497f-ad50-8f0e06a158c3
5604,33352,18270,3,129653,10694,a613face-21ef-454d-a202-c25f9c5b1f5f,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_5c8cbf71-0154-4d5e-8007-b9c2d07838e8_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T03:28:03,2024-01-21_08:00,singles,W,"[[11, 5], [11, 4], [9, 11], [11, 9], [6, 11], [11, 7], [8, 11], [9, 11], [6, 11], [11, 4], [11, 6]]",6,squash,CONFIRMED,player1,5c8cbf71-0154-4d5e-8007-b9c2d07838e8_887abaea-5a2e-46e0-8c07-1b94429eec6c_True,5c8cbf71-0154-4d5e-8007-b9c2d07838e8_True,True,5c8cbf71-0154-4d5e-8007-b9c2d07838e8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,83019632-84e4-4032-90b8-809949ef4b21,887abaea-5a2e-46e0-8c07-1b94429eec6c
5605,33354,29206,3,126089,31033,e77e5b91-64b7-4db9-95c0-597a6c2f3023,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_4f814b40-e42e-4815-ba58-f6281a98ddbb_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T04:30:54,2024-01-21_09:00,singles,W,"[[11, 7], [11, 9], [11, 8], [11, 8], [11, 8], [11, 9], [10, 12], [11, 7], [7, 11], [11, 4]]",8,squash,CONFIRMED,player1,4f814b40-e42e-4815-ba58-f6281a98ddbb_05304ce7-2f35-4661-9447-dc028c8dd1bd_True,4f814b40-e42e-4815-ba58-f6281a98ddbb_True,True,4f814b40-e42e-4815-ba58-f6281a98ddbb,a27ac136-1bdf-11e9-a311-4a63b083e8d2,30245bff-a9bb-4294-b90f-e60e55fea8b0,05304ce7-2f35-4661-9447-dc028c8dd1bd
5606,33362,29206,3,129494,13453,07f0c567-12f8-481c-992f-fe05242ab84d,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_4f814b40-e42e-4815-ba58-f6281a98ddbb_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T05:31:05,2024-01-21_10:00,singles,W,"[[11, 7], [11, 3], [11, 5], [11, 3]]",4,squash,CONFIRMED,player1,4f814b40-e42e-4815-ba58-f6281a98ddbb_517201c8-f509-4b16-a7cb-bcc4d7646b64_True,4f814b40-e42e-4815-ba58-f6281a98ddbb_True,True,4f814b40-e42e-4815-ba58-f6281a98ddbb,a27ac136-1bdf-11e9-a311-4a63b083e8d2,fa101e4d-d3b9-4e2c-b73f-b2f5da6ae66f,517201c8-f509-4b16-a7cb-bcc4d7646b64
5607,33356,2955,3,129494,13453,52291d88-7dfe-41b6-979f-c794164cbe29,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_63242899-0552-44b3-9328-ddacdf69a135_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T05:31:05,2024-01-21_10:00,singles,W,"[[11, 5], [11, 4], [11, 4], [11, 7]]",4,squash,CONFIRMED,player1,63242899-0552-44b3-9328-ddacdf69a135_517201c8-f509-4b16-a7cb-bcc4d7646b64_True,63242899-0552-44b3-9328-ddacdf69a135_True,True,63242899-0552-44b3-9328-ddacdf69a135,a27ac136-1bdf-11e9-a311-4a63b083e8d2,fa101e4d-d3b9-4e2c-b73f-b2f5da6ae66f,517201c8-f509-4b16-a7cb-bcc4d7646b64
5608,33358,2955,3,129494,29206,b921d793-23aa-4129-b55a-b8f6b9432969,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_63242899-0552-44b3-9328-ddacdf69a135_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T05:31:06,2024-01-21_10:00,singles,W,"[[11, 6], [11, 8], [11, 7], [9, 11]]",3,squash,CONFIRMED,player1,63242899-0552-44b3-9328-ddacdf69a135_4f814b40-e42e-4815-ba58-f6281a98ddbb_True,63242899-0552-44b3-9328-ddacdf69a135_True,True,63242899-0552-44b3-9328-ddacdf69a135,a27ac136-1bdf-11e9-a311-4a63b083e8d2,fa101e4d-d3b9-4e2c-b73f-b2f5da6ae66f,4f814b40-e42e-4815-ba58-f6281a98ddbb
5609,33367,36767,3,130268,2124,a11e5d25-06e5-474e-8094-26838766aa76,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_1fe73cfe-bf13-4305-a285-caef05ab06c0_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T07:32:31,2024-01-21_12:00,singles,L,"[[13, 11], [11, 8]]",0,squash,CONFIRMED,player2,1fe73cfe-bf13-4305-a285-caef05ab06c0_16d80111-7539-4f14-8d1c-5c83e509e298_True,1fe73cfe-bf13-4305-a285-caef05ab06c0_True,True,1fe73cfe-bf13-4305-a285-caef05ab06c0,a27ac136-1bdf-11e9-a311-4a63b083e8d2,bcbabb29-a0ae-40d4-b979-28126a88f7e0,16d80111-7539-4f14-8d1c-5c83e509e298
5612,33373,32681,3,130570,40294,b7f76290-38ea-4c3e-abc8-f70594592b3e,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_3a6be888-0cc3-4948-acb1-73293a824889_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T09:28:36,2024-01-21_14:00,singles,W,"[[3, 11], [7, 11]]",2,squash,CONFIRMED,player2,3a6be888-0cc3-4948-acb1-73293a824889_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,3a6be888-0cc3-4948-acb1-73293a824889_True,True,3a6be888-0cc3-4948-acb1-73293a824889,a27ac136-1bdf-11e9-a311-4a63b083e8d2,90b6cc7f-9c20-41b3-b411-13a0c5dafc34,cd1a6041-4ac6-4e94-a092-fd07e252b2e8
5613,33374,32664,3,130570,40294,d6a80ba4-9bdb-4b14-9bdc-386b6246b28c,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T09:28:37,2024-01-21_14:00,singles,W,"[[12, 10]]",1,squash,CONFIRMED,player1,c3cd9fa4-9010-45d1-ac61-011aa1a089da_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,90b6cc7f-9c20-41b3-b411-13a0c5dafc34,cd1a6041-4ac6-4e94-a092-fd07e252b2e8
5614,33371,32664,3,130570,32681,8d5bfb9f-8c61-45e1-b8d3-2f74dbbc9211,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T09:28:35,2024-01-21_14:00,singles,L,"[[8, 11], [11, 8], [12, 10]]",1,squash,CONFIRMED,player2,c3cd9fa4-9010-45d1-ac61-011aa1a089da_3a6be888-0cc3-4948-acb1-73293a824889_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,90b6cc7f-9c20-41b3-b411-13a0c5dafc34,3a6be888-0cc3-4948-acb1-73293a824889
5615,33388,32664,3,130569,40294,224e7d59-cf96-4cfe-8f39-d46fafcb92b0,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:00,2024-01-21_15:00,singles,W,"[[11, 5]]",1,squash,CONFIRMED,player1,c3cd9fa4-9010-45d1-ac61-011aa1a089da_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,cd1a6041-4ac6-4e94-a092-fd07e252b2e8
5616,33377,32664,3,130569,32681,edc995d7-922e-4af3-a002-7ab228eb45a1,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:03,2024-01-21_15:00,singles,L,"[[11, 9]]",0,squash,CONFIRMED,player2,c3cd9fa4-9010-45d1-ac61-011aa1a089da_3a6be888-0cc3-4948-acb1-73293a824889_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,3a6be888-0cc3-4948-acb1-73293a824889
5617,33383,32664,3,130569,32681,f1963e7b-c5f8-410f-aaf4-9cd289e66781,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:03,2024-01-21_15:00,singles,W,"[[4, 11]]",1,squash,CONFIRMED,player2,c3cd9fa4-9010-45d1-ac61-011aa1a089da_3a6be888-0cc3-4948-acb1-73293a824889_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,3a6be888-0cc3-4948-acb1-73293a824889
5618,33380,40294,3,130569,32681,5e39c3f9-2dff-4cb4-937a-30ade9f432c1,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:01,2024-01-21_15:00,singles,L,"[[5, 11]]",0,squash,CONFIRMED,player1,cd1a6041-4ac6-4e94-a092-fd07e252b2e8_3a6be888-0cc3-4948-acb1-73293a824889_True,cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,True,cd1a6041-4ac6-4e94-a092-fd07e252b2e8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,3a6be888-0cc3-4948-acb1-73293a824889
5619,33379,32664,3,130569,40294,81747444-4acd-41bd-8b1b-f7fc25e44fe1,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:01,2024-01-21_15:00,singles,W,"[[9, 11]]",1,squash,CONFIRMED,player2,c3cd9fa4-9010-45d1-ac61-011aa1a089da_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,True,c3cd9fa4-9010-45d1-ac61-011aa1a089da,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,cd1a6041-4ac6-4e94-a092-fd07e252b2e8
5620,33385,40294,3,130569,32664,d904123f-dad0-43e1-a56e-9dc733d44e87,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-01-21T10:32:01,2024-01-21_15:00,singles,L,"[[12, 10]]",0,squash,CONFIRMED,player2,cd1a6041-4ac6-4e94-a092-fd07e252b2e8_c3cd9fa4-9010-45d1-ac61-011aa1a089da_True,cd1a6041-4ac6-4e94-a092-fd07e252b2e8_True,True,cd1a6041-4ac6-4e94-a092-fd07e252b2e8,a27ac136-1bdf-11e9-a311-4a63b083e8d2,8d8bb3d2-7ce8-4b9e-8d22-3c81b7fc0462,c3cd9fa4-9010-45d1-ac61-011aa1a089da
5621,34337,16969,3,134683,28874,bc7cde78-0630-4ee7-9234-4d41c4b74d26,'a27ac136-1bdf-11e9-a311-4a63b083e8d2_7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_True,a27ac136-1bdf-11e9-a311-4a63b083e8d2_True,2024-02-16T02:28:01,2024-02-16_07:00,singles,L,"[[10, 12], [11, 8], [11, 5], [11, 8], [3, 11], [9, 11], [8, 11], [8, 11]]",3,squash,CONFIRMED,player1,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_e2f221e4-b713-4be9-b287-ada2874f4dc2_True,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d_True,True,7b2a47b7-a5a4-4af6-9351-e7387c9e4c4d,a27ac136-1bdf-11e9-a311-4a63b083e8d2,507edcf3-34fd-4806-9633-7709ac58bf82,e2f221e4-b713-4be9-b287-ada2874f4dc2
